,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,fiat,fiat,fiat
,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,prev_position,position,amount
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21 05:30:00,4050.11000000,4053.20338342,4000.01000001,4010.59999983,264.23003798,0,0,0E-8,13.82700783,13.82700977,13.71050000,13.81999988,1112.38932638,0,0,0E-8,307.77000001,314.99999990,306.84000002,314.50000000,6238.51520415,0,0,0E-8,45.73547424,45.73547424,45.40000000,45.54714952,888.59747015,0,0,0E-8,53.90000006,53.94042504,53.43895770,53.43895770,919.93569384,0,0,0E-8,0.15775825,0.15775825,0.15433537,0.15560845,361142.73037829,0,0,0E-8,237.78660000,237.78660000,231.00000000,232.89000060,139.47495402,0,0,0E-8,1,1,100.00000000
2017-08-21 06:00:00,4006.00001000,4015.40626248,3965.00000000,3965.10115112,346.21714242,NaN,NaN,0E-8,13.81999994,14.10001232,13.72701070,14.00010000,8480.31768959,NaN,NaN,0E-8,314.99999990,328.53300000,312.93668000,328.45001000,8513.39639634,NaN,NaN,0E-8,45.40205017,45.73054681,45.22000000,45.22000004,569.79048698,NaN,NaN,0E-8,53.68966708,53.68966708,53.00000000,53.68965954,260.59165440,NaN,NaN,0E-8,0.15433545,0.15582475,0.15220000,0.15220009,575335.59381706,NaN,NaN,0E-8,232.89000097,234.65666346,231.11550012,231.30000011,107.28803049,NaN,NaN,0E-8,NaN,NaN,100.00000000
2017-08-21 06:30:00,3965.10115112,4021.00000000,3960.00000000,4000.86999996,430.71514253,NaN,NaN,NaN,14.08499991,14.22000000,13.81000001,13.94390411,6433.00978120,NaN,NaN,NaN,328.37600000,329.00000000,315.00000000,320.00000000,8241.86629096,NaN,NaN,NaN,45.22000004,45.50000010,45.00000000,45.50000009,1619.32758612,NaN,NaN,NaN,53.00000004,53.68965910,52.50000000,53.06615851,340.75436601,NaN,NaN,NaN,0.15110015,0.15520860,0.15110015,0.15520859,453614.81540015,NaN,NaN,NaN,231.20001001,232.72424554,228.11100001,230.00000050,143.70668011,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 07:00:00,4007.82435462,4020.99999994,3981.30584008,4008.29655785,269.49115370,NaN,NaN,NaN,13.94390395,14.10380000,13.81000101,13.94000029,2700.84407686,NaN,NaN,NaN,319.00000000,324.99800000,315.60000000,316.40000001,3733.00585076,NaN,NaN,NaN,45.45000002,46.23621611,45.45000002,45.83000001,1261.35797855,NaN,NaN,NaN,53.10000000,62.38000000,53.06615857,62.38000000,12506.36924975,NaN,NaN,NaN,0.15602067,0.15869199,0.15414844,0.15809988,495049.04930082,NaN,NaN,NaN,230.00000055,233.78900000,230.00000055,233.78900000,338.87289004,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 07:30:00,4008.29655782,4033.22845899,4007.13111113,4019.99999973,221.64593913,NaN,NaN,NaN,13.99999999,14.00000000,13.75999999,13.94999986,7818.91387486,NaN,NaN,NaN,316.51000004,320.00000000,312.43647943,317.19999998,3038.88742286,NaN,NaN,NaN,45.99999996,46.16788119,45.55546644,45.73707024,2956.35693472,NaN,NaN,NaN,62.38000000,66.60000300,61.25000111,66.60000300,8049.19214130,NaN,NaN,NaN,0.15718762,0.15865559,0.15484216,0.15865559,246626.70869385,NaN,NaN,NaN,232.43700017,237.49999997,232.43700017,236.00000001,83.85906908,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 08:00:00,4011.43137481,4036.07199996,4011.43137481,4032.63909621,249.66647179,NaN,NaN,NaN,13.94999971,13.94999971,13.77923136,13.90284380,1094.50165771,NaN,NaN,NaN,316.60001000,324.00000000,314.60000000,323.74808702,2704.95838975,NaN,NaN,NaN,45.61000006,45.94371763,45.36856382,45.88410000,1677.03485929,NaN,NaN,NaN,66.63484756,71.35453725,65.00000000,69.78065800,9913.17666406,NaN,NaN,NaN,0.15849100,0.15959004,0.15758486,0.15882009,438026.87582370,NaN,NaN,NaN,236.99879986,239.50000000,236.99879984,239.49999999,86.87811697,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 08:30:00,4032.63909620,4070.00000000,4014.85495304,4057.82652023,294.53943506,NaN,NaN,NaN,13.86500000,13.98000000,13.83264804,13.97999949,1967.10237770,NaN,NaN,NaN,323.99999999,324.00000000,317.22597010,318.99999999,2191.63537041,NaN,NaN,NaN,45.94371753,46.12999952,45.42329973,45.78000000,1585.28819285,NaN,NaN,NaN,69.98998094,81.11176900,69.50000001,80.20000000,16210.16149861,NaN,NaN,NaN,0.15881988,0.15958988,0.15570885,0.15773073,670416.06386609,NaN,NaN,NaN,239.49999999,240.98443000,236.45751647,238.51132588,343.74423112,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 09:00:00,4057.27207785,4070.00000000,4041.92141452,4053.73454951,441.41632058,NaN,NaN,NaN,13.92220298,14.00299974,13.80000000,13.93999996,3563.90986661,NaN,NaN,NaN,318.70000001,319.00000000,315.78999995,315.98893000,1232.16292342,NaN,NaN,NaN,45.67997573,45.79697907,45.54011004,45.65000000,2798.98003880,NaN,NaN,NaN,80.00000000,100.00000000,80.00000000,85.70000000,38811.55576003,NaN,NaN,NaN,0.15773073,0.15849091,0.15540000,0.15541591,377532.23223467,NaN,NaN,NaN,238.81132592,239.84399954,236.45751624,238.00000000,489.01755700,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 09:30:00,4061.84412468,4082.81942485,4049.43536306,4071.99999994,260.55226240,NaN,NaN,NaN,13.92909995,13.92909995,13.80000045,13.82000000,1409.02456234,NaN,NaN,NaN,315.91000001,319.76101630,315.91000001,319.76101630,1026.12293509,NaN,NaN,NaN,45.65000000,45.87900000,45.55000015,45.87899979,1131.55563628,NaN,NaN,NaN,85.70000000,89.11000000,76.10000004,83.39999999,16327.55274732,NaN,NaN,NaN,0.15549999,0.15640550,0.15520000,0.15540555,515993.23602971,NaN,NaN,NaN,238.00000012,255.75499998,238.00000012,255.10000001,1389.91403024,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 10:00:00,4071.99999994,4094.99999996,4050.00000002,4066.33730529,333.44673081,NaN,NaN,NaN,13.87999863,13.90999994,13.78500027,13.86819832,1360.93859382,NaN,NaN,NaN,319.76101630,325.00000000,319.76101630,321.99999995,2798.19475047,NaN,NaN,NaN,45.82438664,46.26838922,45.70137292,46.21428008,1210.96625052,NaN,NaN,NaN,82.75020000,90.00000000,81.00000005,84.99999999,11796.24947027,NaN,NaN,NaN,0.15540555,0.15686243,0.15467490,0.15645087,385248.22758641,NaN,NaN,NaN,255.75499998,256.75814803,245.00000001,247.98799989,1131.96584986,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 10:30:00,4087.34408543,4092.24000000,4062.58021537,4081.89999986,173.71688431,NaN,NaN,NaN,13.89999947,14.09999997,13.83264734,14.00000001,3983.71805423,NaN,NaN,NaN,321.99963634,322.99999995,319.61017000,322.00000000,1610.05059928,NaN,NaN,NaN,46.21428006,46.52999999,46.06547008,46.44999999,1281.19263812,NaN,NaN,NaN,85.00000000,89.39999999,82.00000001,82.14210749,7545.84988152,NaN,NaN,NaN,0.15522524,0.15800000,0.15470184,0.15780000,450385.12329079,NaN,NaN,NaN,248.29999998,251.27224859,247.98799989,251.00000000,436.50170083,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 11:00:00,4081.89999986,4085.99999999,4057.43581160,4069.99999994,171.69911858,NaN,NaN,NaN,14.02000017,14.02000017,13.93216299,13.93216299,1452.62486516,NaN,NaN,NaN,322.00000000,325.00000000,322.00000000,323.93712008,1758.69847346,NaN,NaN,NaN,46.44997285,47.14999998,46.44997285,46.81997493,3892.68975107,NaN,NaN,NaN,82.14210749,83.70000000,76.56250001,80.00000005,7425.53448901,NaN,NaN,NaN,0.15790000,0.15818790,0.15543878,0.15684801,255910.60602163,NaN,NaN,NaN,249.51334285,250.00000000,245.00000001,246.00000110,178.76036846,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 11:30:00,4069.99999999,4077.00000000,4041.49499990,4046.58130830,407.60477381,NaN,NaN,NaN,13.91010008,14.09999958,13.91010008,13.94000007,4910.41440325,NaN,NaN,NaN,324.90000000,333.50000000,323.66000000,330.30007002,4753.43260096,NaN,NaN,NaN,46.62908746,46.78990982,46.35000000,46.59999999,3451.71855052,NaN,NaN,NaN,80.00000009,80.50000000,77.00000013,78.25513518,5583.77227537,NaN,NaN,NaN,0.15543886,0.15792514,0.15500001,0.15612325,383399.96655571,NaN,NaN,NaN,245.20000000,250.10000111,245.00000001,248.20000047,250.54062327,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 12:00:00,4042.00000000,4051.45431407,4030.00000000,4050.08456825,248.09592498,NaN,NaN,NaN,13.95000000,14.05349997,13.85300002,13.99000000,1683.99955680,NaN,NaN,NaN,330.90000000,330.90000000,326.50001002,328.50008131,1972.95207789,NaN,NaN,NaN,46.60000000,47.10235670,46.50000001,46.50000026,2316.42971991,NaN,NaN,NaN,78.50000000,85.00000000,76.10000000,84.00000000,5108.98630401,NaN,NaN,NaN,0.15562899,0.15761477,0.15520002,0.15641436,285243.27174404,NaN,NaN,NaN,249.94823392,256.79999999,248.00000003,256.79999998,595.74608054,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 12:30:00,4051.45431407,4062.14999970,4029.00000003,4035.00076672,186.90034639,NaN,NaN,NaN,13.99000000,14.05349985,13.93500000,14.00000001,2183.71980297,NaN,NaN,NaN,329.00000000,330.54999940,327.00000000,330.24489001,1248.95522241,NaN,NaN,NaN,46.66513512,46.78995000,46.50000002,46.77950053,1471.21383888,NaN,NaN,NaN,83.99999999,84.00000000,76.10000000,79.10000000,4821.77071243,NaN,NaN,NaN,0.15739999,0.15740000,0.15610000,0.15699972,153314.36803063,NaN,NaN,NaN,256.79999998,258.00000000,254.00000025,255.00000031,883.12944810,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 13:00:00,4030.00000009,4045.38018312,3982.11400007,3989.00000000,289.18511793,NaN,NaN,NaN,14.00011000,14.10379988,13.97144686,14.07994498,4048.86110732,NaN,NaN,NaN,330.01600007,340.00000000,329.60017685,333.20701633,6527.95772243,NaN,NaN,NaN,46.80509530,46.80961408,45.94311831,45.94311831,1399.29766687,NaN,NaN,NaN,79.09999999,82.87000000,78.86330003,81.10000003,2787.37421321,NaN,NaN,NaN,0.15699964,0.15783827,0.15618939,0.15626792,482335.86439290,NaN,NaN,NaN,255.10000004,258.38461969,254.50000000,254.50000000,185.25476237,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 13:30:00,3990.23012099,4032.27341897,3980.00000001,4000.85529995,251.79822572,NaN,NaN,NaN,13.97144692,14.45000000,13.97144691,14.41000000,10337.95504087,NaN,NaN,NaN,335.00000000,347.60017685,333.33921603,343.00007000,5689.50031149,NaN,NaN,NaN,46.00000000,46.38660000,45.94311830,45.97000001,862.08217250,NaN,NaN,NaN,81.10000003,84.55000000,80.16000003,83.41000005,5537.07146559,NaN,NaN,NaN,0.15618946,0.15830000,0.15604807,0.15829000,1004224.95796248,NaN,NaN,NaN,254.50000000,255.00000000,251.24999998,254.01043993,228.39143816,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 14:00:00,3998.00000000,4040.00000000,3973.99999997,4024.00008010,321.44652446,NaN,NaN,NaN,14.44999998,14.50000000,14.31000000,14.31999992,10030.89476446,NaN,NaN,NaN,342.99999997,344.00000001,334.00000012,335.32225000,4421.43634363,NaN,NaN,NaN,45.99000000,46.76265703,45.93084509,46.74075327,1226.04117299,NaN,NaN,NaN,83.41000004,88.68000000,82.30309939,83.10000000,9605.80902858,NaN,NaN,NaN,0.15829000,0.15958986,0.15750000,0.15900984,955476.00926418,NaN,NaN,NaN,254.01000009,255.00000000,251.34000001,251.45000007,315.87714364,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 14:30:00,4025.00000000,4039.99000000,3990.03300001,4015.00000028,230.96847013,NaN,NaN,NaN,14.31999992,14.32000000,14.13750001,14.25100000,3988.95380126,NaN,NaN,NaN,335.07099910,336.00000000,329.22151400,332.33200007,4140.95041926,NaN,NaN,NaN,46.74074992,47.06967908,46.60099701,46.95997055,2738.12424836,NaN,NaN,NaN,83.15000001,86.32000000,80.40000017,85.83806448,6582.18529362,NaN,NaN,NaN,0.15950000,0.15980000,0.15861012,0.15958940,315400.81601038,NaN,NaN,NaN,251.44000007,251.84981965,249.20000000,249.50473770,304.36305555,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 15:00:00,4015.12009361,4064.99999998,4015.00000029,4022.00000001,164.91842063,NaN,NaN,NaN,14.25100000,14.30480136,14.16800193,14.20999913,1204.62106911,NaN,NaN,NaN,332.33200017,335.00000000,329.66999996,330.90000000,1238.11585626,NaN,NaN,NaN,46.97972602,46.97972602,46.56749999,46.64520000,694.64017809,NaN,NaN,NaN,85.33043401,85.33043402,78.99340003,81.91800000,5604.53367904,NaN,NaN,NaN,0.15958937,0.16038757,0.15899287,0.16019998,283421.80466346,NaN,NaN,NaN,249.20000000,253.74736340,247.99000000,249.05965630,269.07978485,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 15:30:00,4022.00000001,4042.99999956,4006.00000000,4010.99999990,136.02103197,NaN,NaN,NaN,14.19100000,14.29999990,14.19100000,14.29999982,3125.41337712,NaN,NaN,NaN,330.99992991,338.18993000,330.99992991,333.00000000,1106.25591918,NaN,NaN,NaN,46.64520000,46.64520000,46.43099993,46.44000000,684.23047117,NaN,NaN,NaN,81.56676834,82.27835955,77.84824591,78.10000007,1754.41734858,NaN,NaN,NaN,0.16000001,0.16053924,0.15900002,0.15913940,675693.87850916,NaN,NaN,NaN,247.99000000,248.98999998,246.20000000,246.20000000,171.57469345,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 16:00:00,4006.00000031,4025.00000000,3991.00000000,4019.99999994,112.36510736,NaN,NaN,NaN,14.23999903,14.24999916,14.11010007,14.16000000,1444.64527793,NaN,NaN,NaN,332.50007002,337.00000000,332.50007002,336.36073937,1047.71664472,NaN,NaN,NaN,46.43999999,46.57029300,46.32000012,46.57029300,305.56642576,NaN,NaN,NaN,78.99999989,81.47783201,78.10000007,81.47783100,829.51972527,NaN,NaN,NaN,0.15913940,0.15994612,0.15863246,0.15989792,106281.33904082,NaN,NaN,NaN,246.20000000,251.62920212,246.00000004,250.00000004,191.64578152,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 16:30:00,4011.00001005,4019.99999987,3998.00598300,4004.00000000,74.74519485,NaN,NaN,NaN,14.16000000,14.30000000,14.16000000,14.29999970,783.34116766,NaN,NaN,NaN,335.89920000,338.09913001,334.89999969,337.44063647,945.59003587,NaN,NaN,NaN,46.57731400,46.77859999,46.57731400,46.60000020,128.12160879,NaN,NaN,NaN,81.46000000,82.00000000,81.08102041,81.74449997,635.38498268,NaN,NaN,NaN,0.15890830,0.15989745,0.15815715,0.15987958,270102.06285066,NaN,NaN,NaN,250.00000004,253.00000000,250.00000004,253.00000000,89.92528327,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 17:00:00,4008.39999983,4015.99999946,3993.00000000,3996.58950009,129.25353237,NaN,NaN,NaN,14.29999964,14.37000000,14.25000098,14.36892856,1433.07221433,NaN,NaN,NaN,337.59114673,341.50014999,336.95913260,338.45000339,1640.12676601,NaN,NaN,NaN,46.57731400,46.81794365,46.56600003,46.80000000,2301.02689892,NaN,NaN,NaN,81.60000000,82.00000000,80.27000022,80.89995134,1517.56743495,NaN,NaN,NaN,0.15987891,0.16053800,0.15908015,0.16053800,253902.35453746,NaN,NaN,NaN,253.00000000,255.00000000,247.50000003,247.50000003,231.43851103,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 17:30:00,4004.98233802,4015.00000000,3992.00000001,3995.00000001,130.37541195,NaN,NaN,NaN,14.39299988,14.40530000,14.27460003,14.38489982,1858.56927025,NaN,NaN,NaN,338.45000340,339.99972000,330.00100000,330.51211001,2152.68895817,NaN,NaN,NaN,46.80000000,46.81880000,46.63000001,46.70850000,2632.30538687,NaN,NaN,NaN,80.89995133,81.00030001,78.00000001,80.39959999,2310.78963215,NaN,NaN,NaN,0.16061169,0.17036946,0.15988022,0.17036946,2968925.43562601,NaN,NaN,NaN,247.50000006,250.78556599,246.62920197,250.06922092,133.62430750,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 18:00:00,4004.97899984,4019.99999985,3950.00000000,4014.99999986,290.10193972,NaN,NaN,NaN,14.29000017,14.49000000,14.27358682,14.48899998,3925.17563183,NaN,NaN,NaN,330.51211000,333.35886000,328.00000000,332.20000004,2030.57907020,NaN,NaN,NaN,46.73100001,46.78830000,46.30000117,46.73262741,1064.07329946,NaN,NaN,NaN,80.39959999,80.45968005,77.40000001,78.49989987,1078.56616769,NaN,NaN,NaN,0.17036946,0.17900000,0.16900000,0.16900000,4272322.33005812,NaN,NaN,NaN,250.13175369,250.13175369,246.01142705,248.17294125,68.45454313,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 18:30:00,4014.99999996,4030.00000000,3983.29138221,4003.99916948,259.86628998,NaN,NaN,NaN,14.49000000,14.49000000,14.38096662,14.44979993,1013.88382895,NaN,NaN,NaN,332.20000000,333.26635999,325.84070801,326.12746006,1659.60683704,NaN,NaN,NaN,46.73262740,46.74849999,46.29682937,46.44000001,453.39536581,NaN,NaN,NaN,77.61050002,78.97491792,75.00000000,75.77334302,3101.05582708,NaN,NaN,NaN,0.16900000,0.16983973,0.15509505,0.16452200,6568303.32684981,NaN,NaN,NaN,246.00000000,249.21471153,245.55965631,246.50000037,191.15067956,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 19:00:00,4003.99916953,4020.00000037,3995.00000010,4008.96999995,113.29576399,NaN,NaN,NaN,14.38999015,14.48989991,14.38998988,14.38998991,1356.66259063,NaN,NaN,NaN,326.47510000,330.00000000,326.47510000,328.53011100,711.84885289,NaN,NaN,NaN,46.50000000,46.93999832,46.44999958,46.55000000,846.62820913,NaN,NaN,NaN,75.75439968,76.76593887,75.00000310,75.00029999,1161.18301979,NaN,NaN,NaN,0.16492400,0.17000000,0.16400000,0.16829559,1475705.37072045,NaN,NaN,NaN,246.50000037,248.10000116,245.83550300,246.85950115,15.71070755,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 19:30:00,4008.00000003,4019.56856442,4001.20000001,4010.00000000,89.09844884,NaN,NaN,NaN,14.39000008,14.75000000,14.39000000,14.74999999,13768.92952054,NaN,NaN,NaN,328.54011351,331.91831000,328.54011351,331.63270521,1031.35824372,NaN,NaN,NaN,46.55000000,46.88747652,46.54100041,46.73402252,523.10164801,NaN,NaN,NaN,75.00029999,75.00029999,72.50000000,73.65018969,3530.89177045,NaN,NaN,NaN,0.16810000,0.16989993,0.16698857,0.16895894,628344.97561443,NaN,NaN,NaN,248.10000118,248.10000119,246.00000000,246.00000000,61.65871584,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 20:00:00,4007.00000000,4019.89998899,3991.00000000,4008.99999913,299.65436403,NaN,NaN,NaN,14.75120000,14.95000000,14.75000000,14.85000001,9748.81576911,NaN,NaN,NaN,331.63270521,331.63270521,325.00000000,325.00000000,1899.38499917,NaN,NaN,NaN,46.84828488,47.00000000,46.73402283,46.81200307,352.13049721,NaN,NaN,NaN,73.65018969,75.09984998,72.38716504,72.50000000,4646.49199582,NaN,NaN,NaN,0.16895896,0.18527598,0.16895896,0.17700010,6541641.15593673,NaN,NaN,NaN,246.00000003,246.00000003,243.70000000,244.99282098,48.00298495,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 20:30:00,4008.99999914,4013.99999999,3995.00000000,4003.00000002,159.44726260,NaN,NaN,NaN,14.84999999,14.84999999,14.44849347,14.55999891,2098.27180748,NaN,NaN,NaN,325.00000000,327.40345000,320.75000001,322.75999900,1984.69021473,NaN,NaN,NaN,46.81200307,46.98999900,46.62146776,46.91000001,638.77725688,NaN,NaN,NaN,72.00000000,72.99999850,71.20010000,72.01397944,2199.33205479,NaN,NaN,NaN,0.17700015,0.18298993,0.17400002,0.17840497,1118380.46516703,NaN,NaN,NaN,244.03897522,245.00000000,242.05965630,242.79999998,137.52742332,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 21:00:00,4008.00000000,4011.00000000,4000.00000000,4007.98879995,127.55562599,NaN,NaN,NaN,14.59099970,14.59099970,14.45099925,14.47000002,651.92776267,NaN,NaN,NaN,322.75999900,323.75999900,320.75000000,320.99000000,1134.71169450,NaN,NaN,NaN,46.91000000,46.98999901,46.80300001,46.98999901,149.75451424,NaN,NaN,NaN,72.01397940,74.00000000,71.75000000,72.99999999,6006.49829921,NaN,NaN,NaN,0.17945199,0.18224864,0.17580002,0.17580002,951861.99663468,NaN,NaN,NaN,242.79999964,242.80000000,241.00000000,241.10000000,57.11579466,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 21:30:00,4007.98879994,4049.97279472,4000.00005000,4024.71831207,187.99480785,NaN,NaN,NaN,14.58999978,14.59099989,14.41896705,14.46420000,950.89275845,NaN,NaN,NaN,320.99000000,326.96729855,320.00000001,322.10007001,1240.66711168,NaN,NaN,NaN,46.98999900,47.12604400,46.86967858,46.97642418,854.05406977,NaN,NaN,NaN,72.99999999,78.16084945,72.53163733,76.37686789,2519.27486553,NaN,NaN,NaN,0.17580002,0.18040094,0.17505000,0.17899400,759145.57059288,NaN,NaN,NaN,242.19727425,242.59336478,237.04446032,241.28027362,233.36892082,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 22:00:00,4024.71831207,4030.99999979,4003.00000000,4018.10000000,135.59555323,NaN,NaN,NaN,14.46410091,14.54599898,14.40000005,14.41599987,3066.73705660,NaN,NaN,NaN,324.49999997,324.49999997,321.35070003,322.30009422,727.42057911,NaN,NaN,NaN,46.93569292,47.70000000,46.88880411,47.56658234,3635.80280602,NaN,NaN,NaN,76.37686788,78.89999999,74.80059961,75.78104989,2272.80149299,NaN,NaN,NaN,0.17899400,0.19000000,0.17880170,0.18804052,2430595.35372626,NaN,NaN,NaN,241.28027360,241.28027362,236.45751601,239.13020249,100.32559861,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 22:30:00,4018.00000025,4030.00000000,4001.00000005,4010.00000001,155.37614345,NaN,NaN,NaN,14.41599987,14.42198989,14.33000000,14.33000000,4141.70794789,NaN,NaN,NaN,323.89877903,323.89877903,318.65857734,318.65866290,1148.98079358,NaN,NaN,NaN,47.46658238,48.80000000,47.46658238,48.69899998,3505.56347241,NaN,NaN,NaN,75.78104974,78.40000000,74.62500000,74.62500002,1414.24425530,NaN,NaN,NaN,0.18804054,0.19799000,0.18620007,0.19779999,3637161.63809402,NaN,NaN,NaN,238.99999994,240.00000000,237.00000000,237.94800002,143.82774873,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 23:00:00,4010.00000001,4024.99699977,3993.10000015,4007.99999946,392.78734180,NaN,NaN,NaN,14.33000000,14.68849999,14.32361201,14.67499999,7662.42171573,NaN,NaN,NaN,319.75383183,321.73230000,317.00028003,318.48374283,2134.24235909,NaN,NaN,NaN,48.69899997,48.87299999,47.97833876,48.84856647,3819.62512449,NaN,NaN,NaN,74.62500002,77.60692438,73.00465795,77.37483002,2424.71015402,NaN,NaN,NaN,0.19800000,0.20654920,0.19500000,0.19500000,8071312.80577328,NaN,NaN,NaN,237.00000001,239.78403894,235.09999210,236.94074999,278.46342106,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21 23:30:00,3998.00000000,4009.99399998,3980.00000000,3994.00000004,223.44148133,NaN,NaN,NaN,14.67500000,15.19000000,14.55086209,14.60000000,14743.10401195,NaN,NaN,NaN,318.49999994,324.14760000,317.55000000,321.00000001,1439.07967752,NaN,NaN,NaN,48.71465602,48.87299962,47.40000000,48.04000000,3518.84850155,NaN,NaN,NaN,77.37483002,78.01395912,75.71924101,77.64423423,1306.20496575,NaN,NaN,NaN,0.19799999,0.19800000,0.18699998,0.19510000,3469979.99906854,NaN,NaN,NaN,236.94074993,238.55074438,235.60000006,235.60001026,227.55172479,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-22 00:00:00,4007.99999979,4007.99999979,3980.00000000,3980.00000004,218.92750818,NaN,NaN,NaN,14.55086217,14.94884076,14.50000000,14.84073909,10372.41345716,NaN,NaN,NaN,321.00007001,321.42048798,317.54339352,319.00000000,1483.65589712,NaN,NaN,NaN,48.04299041,48.04299044,47.19000000,47.38000000,971.76517258,NaN,NaN,NaN,77.62482317,78.58651601,74.00000000,74.55237314,1168.57806827,NaN,NaN,NaN,0.19555176,0.20600000,0.19301000,0.20379998,4062897.90876438,NaN,NaN,NaN,235.60001000,238.80349014,235.60001000,238.80349008,28.16108993,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-22 00:30:00,3986.00324998,3988.99999960,3855.00000000,3870.00000001,971.58248319,NaN,NaN,NaN,14.86458956,15.15899985,14.55000033,14.69999954,9443.99361129,NaN,NaN,NaN,319.99998991,330.50000004,318.50056001,326.35807999,5289.97333707,NaN,NaN,NaN,47.38000000,47.56249993,46.07999999,46.59769999,6075.07472579,NaN,NaN,NaN,74.00000001,75.98100000,71.64655757,72.99999900,1713.44020886,NaN,NaN,NaN,0.20350000,0.20500000,0.19340000,0.20300000,1999892.65405477,NaN,NaN,NaN,238.80348907,239.99750726,227.11866775,231.04312457,580.88514790,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-22 01:00:00,3865.00000000,3917.92530414,3835.32608206,3864.99980000,585.50832635,NaN,NaN,NaN,14.69999951,14.80729995,14.45000000,14.50000000,3772.54299910,NaN,NaN,NaN,326.37089700,327.00000000,320.74200000,320.74200000,1006.35509731,NaN,NaN,NaN,46.59769997,47.28612294,46.32701534,46.96045983,1122.80075395,NaN,NaN,NaN,72.99999900,75.10000000,72.99999900,74.93251960,1993.34634391,NaN,NaN,NaN,0.20300000,0.20600030,0.19980000,0.19980000,1770099.91917417,NaN,NaN,NaN,231.04312427,231.04312464,226.00000000,228.49999999,136.71681755,NaN,NaN,NaN,NaN,NaN,NaN
